table,description
CommonGovernment_11,"contract_signeddate: The column ""contract_signeddate"" represents the date on which the contract was signed."
CommonGovernment_11,"contractingofficeagencyid: The column ""contractingofficeagencyid"" represents the ID of the contracting office agency that is responsible for the contract."
CommonGovernment_11,"count_fetched: Based on the column names and the context of the dataset, it appears that `count_fetched` represents the number of records that have been fetched or retrieved from the dataset."
CommonGovernment_11,"count_total: Based on the column names and the context of the dataset, it appears that ""count_total"" represents the total count of records or rows in the dataset."
CommonGovernment_11,"description: Based on the column names, I can provide a brief description for most of the columns. Here's what I found:

* `description`: A brief summary or description of the contract or award.

Please note that without more context or information about the dataset, it's difficult to provide a more detailed or accurate description for each column."
CommonGovernment_11,"fk_epa_des_prod: Based on the column name ""fk_epa_des_prod"", it appears to be a foreign key that references a product or service description in an EPA (Environmental Protection Agency) database."
CommonGovernment_11,"fk_rec_mat: Based on the column name ""fk_rec_mat"", I would describe it as:

""fk_rec_mat represents a foreign key referencing a material record.""

In other words, it appears to be a foreign key that links to a record in another table, likely related to materials or products."
CommonGovernment_11,"ftsdollar: Based on the column name ""ftsdollar"", I would describe it as: ""Total Federal Spending Dollar Amount""."
CommonGovernment_11,"funding_agency: The column ""funding_agency"" represents the name of the agency that provided the funding for the contract or award."
CommonGovernment_11,"funding_agency_key: Based on the column name ""funding_agency_key"", it appears to be a unique identifier or a key that represents the funding agency."
CommonGovernment_11,"funding_agency_name: The column ""funding_agency_name"" represents the name of the funding agency associated with the contract or award."
CommonGovernment_11,"gsadollar: Based on the column name ""gsadollar"", I would describe it as: ""The total amount of funds obligated for Goods and Services (GSA) dollars."""
CommonGovernment_11,"gsaotherdollar: Based on the column name ""gsaotherdollar"", it appears to represent the amount of money allocated for other GSA (General Services Administration) purposes, likely in addition to the base and exercised options value."
CommonGovernment_11,"gwacs: According to the column names, gwacs likely represents the Government-Wide Acquisition Contract System (GWACS) identifier or code, which is a unique identifier assigned to a contract by the US Federal Government."
CommonGovernment_11,"level1_category: Based on the column name ""level1_category"", it appears to represent a categorization or classification of the contract or award at a high level, likely used for reporting or analysis purposes."
CommonGovernment_11,"level2_category: Based on the column name ""level2_category"", it appears to represent a categorization or classification of the contract or award at a more specific level than the ""level1_category"" column. This could be a subcategory or a more detailed classification of the type of product or service being procured."
CommonGovernment_11,"naics_code: The column `naics_code` represents the North American Industry Classification System (NAICS) code, which is a standardized system used to classify businesses by industry."
CommonGovernment_11,"naics_name: The column `naics_name` represents the North American Industry Classification System (NAICS) name, which is a standardized system used to classify businesses by industry."
CommonGovernment_11,"nongsadollar: Based on the column name ""nongsadollar"", it appears to represent the non-Government Services Administration (GSA) dollar amount for a particular record in the dataset."
CommonGovernment_11,"obligatedamount: The column ""obligatedamount"" represents the amount of money obligated for a contract, which is the amount of funds committed to a contract at a specific point in time."
CommonGovernment_11,"obligatedamount_1: Based on the column name ""obligatedamount_1"", it appears to represent an additional or alternative obligated amount value, possibly for a specific category, fiscal year, or other context."
CommonGovernment_11,"pbsdollar: Based on the column name ""pbsdollar"", I would describe it as: ""The amount of dollars obligated for a contract under the Public Buildings Service (PBS) program."""
CommonGovernment_11,"primary_contract_piid: The column ""primary_contract_piid"" represents the Primary Contract PIID (Procurement Instrument Identifier), which is a unique identifier assigned to a contract by the government agency."
CommonGovernment_11,"prod_or_serv_code: Based on the column name ""prod_or_serv_code"", it appears to represent a code that identifies the product or service being procured or provided under the contract."
CommonGovernment_11,"prod_or_serv_code_desc: Based on the column name ""prod_or_serv_code_desc"", it appears to represent a description of the product or service code."
CommonGovernment_11,"psc_code: Based on the column name ""psc_code"", I would describe it as:

""psc_code represents a Product Service Code, which is a standardized code used to categorize products and services in government contracting and procurement."""
CommonGovernment_11,"psc_code_description: Based on the column name ""psc_code_description"", it appears to represent a description of the Product Service Code (PSC) used in the dataset."
CommonGovernment_11,"psc_key: Based on the column name and the context of the dataset, it appears that `psc_key` represents a unique identifier or a key for a specific Product Service Code (PSC) in the dataset."
CommonGovernment_11,"quarter: The column ""quarter"" represents the quarter of the year in which the contract was signed or obligated."
CommonGovernment_11,"refidvid_agencyid: Based on the column name ""refidvid_agencyid"", it appears to represent a foreign key that references the agency ID in another table, likely a table that stores information about agencies."
CommonGovernment_11,"refidvid_piid: Based on the column name ""refidvid_piid"", I would describe it as: ""A reference identifier for a procurement instrument identifier (PIID)""."
CommonGovernment_11,"short_name: Based on the column name ""short_name"", it appears to represent a shortened or abbreviated name for a record or entity in the dataset."
CommonGovernment_11,"signeddate: The column ""signeddate"" represents the date on which a contract was signed."
CommonGovernment_11,"vend_contoffbussizedeterm: Based on the column name ""vend_contoffbussizedeterm"", it appears to represent the vendor's contingency off-budget size determination."
CommonGovernment_11,vend_dunsnumber: The column `vend_dunsnumber` represents the Dun & Bradstreet (DUNS) number of the vendor.
CommonGovernment_11,"vend_vendorname: The column ""vend_vendorname"" represents the name of the vendor or contractor."
CommonGovernment_11,"whocanuse: Based on the column name ""whocanuse"", it appears to represent the entity or entities that are authorized to use the contract or award."
