"tow_date","make","style","model","color","plate","state","towed_to_address","tow_facility_phone","inventory_number"
"2024-04-27T00:00:00.000","TOYT","LL",,"BLU","CB38163","IL","701 N. Sacramento","(773) 265-7605","7089497"
"2024-04-27T00:00:00.000","VW","4D",,"BLK","EJ83972","IL","10300 S. Doty","(773) 568-8495","2968549"
"2024-04-26T00:00:00.000","ACUR","4D",,"GLD",,"IL","10300 S. Doty","(773) 785-9752","1726252"
"2024-04-26T00:00:00.000","BMW","4T",,"WHI","DN64683","IL","701 N. Sacramento","(773) 265-7605","7089415"
"2024-04-26T00:00:00.000","BUIC","4D",,"WHI","829AB251","IL","701 N. Sacramento","(773) 265-7605","7089448"
"2024-04-26T00:00:00.000","BUIC","4D",,"SIL","CH49950","IL","701 N. Sacramento","(773) 265-7605","7089443"
"2024-04-26T00:00:00.000","BUIC","4D",,"WHI","EC63392","IL","10300 S. Doty","(773) 568-8495","2968525"
"2024-04-26T00:00:00.000","CADI","4D",,"BLK","ER41005","IL","701 N. Sacramento","(773) 265-7605","7089444"
"2024-04-26T00:00:00.000","CADI","PK",,"TAN","17420LE","IL","701 N. Sacramento","(773) 265-1846","1547327"
"2024-04-26T00:00:00.000","CHEV","2D",,"BLK","EE47389","IL","701 N. Sacramento","(773) 265-7605","7089436"
"2024-04-26T00:00:00.000","CHEV","4D",,"TAN","COT127","IN","701 N. Sacramento","(773) 265-7605","7089427"
"2024-04-26T00:00:00.000","CHEV","4D",,"WHI","2620756","IL","10300 S. Doty","(773) 785-9752","1726253"
"2024-04-26T00:00:00.000","CHEV","4D",,"TAN","217PDL","WI","701 N. Sacramento","(773) 265-7605","7089449"
"2024-04-26T00:00:00.000","CHEV","4D",,"BGE","Z654687","IL","10300 S. Doty","(773) 785-9752","1726251"
"2024-04-26T00:00:00.000","CHEV","4D",,"MAR","ZV81196","IL","10300 S. Doty","(773) 568-8495","2968533"
"2024-04-26T00:00:00.000","CHEV","LL",,"TAN","EA32553","IL","701 N. Sacramento","(773) 265-7605","7089431"
"2024-04-26T00:00:00.000","CHEV","LL","TK","BLU","EN13979","IL","10300 S. Doty","(773) 568-8495","2968509"
"2024-04-26T00:00:00.000","CHEV","PK","TK","WHI",,,"10300 S. Doty","(773) 568-8495","2968536"
"2024-04-26T00:00:00.000","CHRY","2D",,"WHI",,"IL","701 N. Sacramento","(773) 265-7605","7089440"
"2024-04-26T00:00:00.000","CHRY","2D",,"RED","CW86212","IL","701 N. Sacramento","(773) 265-1846","1547330"
"2024-04-26T00:00:00.000","DODG","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2968517"
"2024-04-26T00:00:00.000","DODG","4D",,"SIL","EB30429","IL","701 N. Sacramento","(773) 265-1846","1547332"
"2024-04-26T00:00:00.000","DODG","LL",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2968522"
"2024-04-26T00:00:00.000","DODG","LL",,"SIL","AS80509","IL","701 N. Sacramento","(773) 265-7605","7089432"
"2024-04-26T00:00:00.000","FORD","4D",,"WHI","CW60555","IL","701 N. Sacramento","(773) 265-1846","1547323"
"2024-04-26T00:00:00.000","FORD","4D",,"BLK","DX61690","IL","10300 S. Doty","(773) 785-9752","1726249"
"2024-04-26T00:00:00.000","FORD","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2968540"
"2024-04-26T00:00:00.000","FORD","4D",,"BLK","EK36854","IL","701 N. Sacramento","(773) 265-7605","7089421"
"2024-04-26T00:00:00.000","FORD","LL",,"BLK","AC91071","IL","10300 S. Doty","(773) 568-8495","2968529"
"2024-04-26T00:00:00.000","GEO","4T",,"BLU","707AB687","IL","10300 S. Doty","(773) 568-8495","2968511"
"2024-04-26T00:00:00.000","HOND","4D",,"GRY","EM89028","IL","701 N. Sacramento","(773) 265-7605","7089420"
"2024-04-26T00:00:00.000","HOND","4D",,"SIL",,,"10300 S. Doty","(773) 568-8495","2968538"
"2024-04-26T00:00:00.000","HOND","4D",,"SIL",,"IL","701 N. Sacramento","(773) 265-1846","1547331"
"2024-04-26T00:00:00.000","HOND","4T",,"WHI","EK14752","IL","701 N. Sacramento","(773) 265-7605","7089463"
"2024-04-26T00:00:00.000","HOND","4T",,"BGE","DM56833","IL","701 N. Sacramento","(773) 265-7605","7089416"
"2024-04-26T00:00:00.000","HOND","LL",,"BLK","CE83141","IL","701 N. Sacramento","(773) 265-7605","7089428"
"2024-04-26T00:00:00.000","HOND","VN",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2968521"
"2024-04-26T00:00:00.000","HYUN","4D",,"BLK","DV81607","IL","701 N. Sacramento","(773) 265-7605","7089422"
"2024-04-26T00:00:00.000","HYUN","4D",,"RED","CRC687","IN","10300 S. Doty","(773) 568-8495","2968510"
"2024-04-26T00:00:00.000","HYUN","4T",,"LBL","CW44160","IL","701 N. Sacramento","(773) 265-7605","7089411"
"2024-04-26T00:00:00.000","HYUN","LL",,"BRZ","DC16796","IL","10300 S. Doty","(773) 568-8495","2968531"
"2024-04-26T00:00:00.000","INFI","4D",,"SIL","DZ37223","IL","701 N. Sacramento","(773) 265-7605","7089423"
"2024-04-26T00:00:00.000","JEEP","4D",,"GRY","MV8090","WI","10300 S. Doty","(773) 568-8495","2968539"
"2024-04-26T00:00:00.000","JEEP","LL",,"WHI","EH12975","IL","701 N. Sacramento","(773) 265-7605","7089425"
"2024-04-26T00:00:00.000","JEEP","LL",,"BLK","EF20777","IL","701 N. Sacramento","(773) 265-7605","7089439"
"2024-04-26T00:00:00.000","JEEP","LL",,"BLK","EB89968","IL","701 N. Sacramento","(773) 265-7605","7089429"
"2024-04-26T00:00:00.000","JEEP","LL",,"BLK","DS43408","IL","701 N. Sacramento","(773) 265-1846","1547324"
"2024-04-26T00:00:00.000","LEXS","4D",,"SIL","EF34367","IL","701 N. Sacramento","(773) 265-7605","7089426"
"2024-04-26T00:00:00.000","LEXS","4D",,"SIL",,"IL","10300 S. Doty","(773) 568-8495","2968514"
"2024-04-26T00:00:00.000","MASE","4D",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2968532"
"2024-04-26T00:00:00.000","MAZD","SW",,"BLU","DV39855","IL","701 N. Sacramento","(773) 265-7605","7089417"
"2024-04-26T00:00:00.000","MERC","4D",,"MAR","DM94964","IL","10300 S. Doty","(773) 568-8495","2968507"
"2024-04-26T00:00:00.000","NISS","4D",,"BLU",,"IL","10300 S. Doty","(773) 568-8495","2968503"
"2024-04-26T00:00:00.000","NISS","LL",,"WHI","BZ29681","IL","701 N. Sacramento","(773) 265-1846","1547326"
"2024-04-26T00:00:00.000","NISS","LL",,"BLK","EP78478","IL","10300 S. Doty","(773) 568-8495","2968518"
"2024-04-26T00:00:00.000","NISS","PK",,"BLK","9PAC42","IL","701 N. Sacramento","(773) 265-7605","7089412"
"2024-04-26T00:00:00.000","PONT","4D",,"GRY","DB53822","IL","701 N. Sacramento","(773) 265-7605","7089447"
"2024-04-26T00:00:00.000","PONT","4D",,"SIL",,"IL","10300 S. Doty","(773) 568-8495","2968535"
"2024-04-26T00:00:00.000","PONT","4D",,"WHI","CQ46187","IL","701 N. Sacramento","(773) 265-1846","1547328"
"2024-04-26T00:00:00.000","PONT","4D",,"GRY",,"IL","10300 S. Doty","(773) 785-9752","1726248"
"2024-04-26T00:00:00.000","SATR","LL",,"WHI","BH16706","IL","701 N. Sacramento","(773) 265-7605","7089430"
"2024-04-26T00:00:00.000","SUBA","SW",,"GRY","EC38956","IL","701 N. Sacramento","(773) 265-7605","7089418"
"2024-04-26T00:00:00.000","SUZI","MC",,"BLK","1221446","IL","701 N. Sacramento","(773) 265-7605","7089458"
"2024-04-26T00:00:00.000","TESI","4T",,"WHI","40259EL","IL","701 N. Sacramento","(773) 265-7605","7089461"
"2024-04-26T00:00:00.000","TESL","4T",,"BLK","62445EL","IL","701 N. Sacramento","(773) 265-7605","7089407"
"2024-04-26T00:00:00.000","TOYT","2D",,"BLU","BR50210","IL","701 N. Sacramento","(773) 265-1846","1547325"
"2024-04-26T00:00:00.000","TOYT","4D",,"TAN","920AB833","IL","701 N. Sacramento","(773) 265-7605","7089451"
"2024-04-26T00:00:00.000","TOYT","4D",,"GRN","EQ23567","IL","701 N. Sacramento","(773) 265-7605","7089459"
"2024-04-26T00:00:00.000","TOYT","4D",,"DBL","EH30951","IL","701 N. Sacramento","(773) 265-7605","7089464"
"2024-04-26T00:00:00.000","TOYT","4D",,"WHI",,"IL","10300 S. Doty","(773) 568-8495","2968527"
"2024-04-26T00:00:00.000","TOYT","4T",,"BLK","CB73787","IL","701 N. Sacramento","(773) 265-7605","7089462"
"2024-04-26T00:00:00.000","VOLK","LL",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7089446"
"2024-04-26T00:00:00.000",,,,"RED",,"IL","10300 S. Doty","(773) 785-9752","1726250"
"2024-04-25T00:00:00.000","BMW","2T",,"BLK","BN75551","IL","701 N. Sacramento","(773) 265-7605","7089350"
"2024-04-25T00:00:00.000","CHEV","4D",,"SIL","LKA241","MN","10300 S. Doty","(773) 568-8495","2968484"
"2024-04-25T00:00:00.000","CHEV","4D",,"WHI","EH45653","IL","701 N. Sacramento","(773) 265-7605","7089357"
"2024-04-25T00:00:00.000","CHEV","4T",,"LBL","DP73764","IL","701 N. Sacramento","(773) 265-7605","7089340"
"2024-04-25T00:00:00.000","CHEV","LL","TK","RED","EK45178","IL","701 N. Sacramento","(773) 265-7605","7089396"
"2024-04-25T00:00:00.000","CHEV","PK",,"WHI","PFL7694","TX","701 N. Sacramento","(773) 265-7605","7089393"
"2024-04-25T00:00:00.000","CHRY","4D",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7089401"
"2024-04-25T00:00:00.000","CHRY","4D",,"RED","DY77631","IL","10300 S. Doty","(773) 568-8495","2968499"
